0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
10-01-0227-45,10-019,SUCHITEPEQUEZ,MAZATENANGO,CENTRO EDUCATIVO ADVENTISTA DEL SUR,"3A. CALLE Y 10A. AVENIDA, COLONIA LA INDEPENDENCIA",77911543,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,CARMEN MARÍA ALVAREZ RODAS,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ
10-01-0246-45,10-019,SUCHITEPEQUEZ,MAZATENANGO,"COLEGIO PRIVADO MIXTO ""ESTHER CARRANZA""",3RA. AVENIDA 1-40 ZONA 2,78725047,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,MYNOR JOSE FARFÁN PELLECER,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ
10-01-0248-45,10-019,SUCHITEPEQUEZ,MAZATENANGO,"LICEO DE EDUCACION SUPERIOR ""PREUNIVERSITARIO""",AVENIDA DEL ESTADIO 2-50 ZONA 2,78727363,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,MARVIN GUSTAVO OROZCO BAUTISTA,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ
10-01-0265-45,10-018,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO BILINGUE MONTE BELLO,7A. CALLE 1-181 ZONA 3,78718760,NATALI XIOMARA DIAZ BARRIOS DE FIGUEROA,ANA PATRICIA PIEDRASANTA JUÁREZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ
10-01-0270-45,10-018,SUCHITEPEQUEZ,MAZATENANGO,"COELGIO PRIVADO MIXTO CRISTIANO ""EMANUEL""",6A. CALLE FINAL CANTON SAN JOSE ZONA 1,78726386,NATALI XIOMARA DIAZ BARRIOS DE FIGUEROA,VIVIAN ELISA CABRERA GRAMAJO,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ
10-01-0272-45,10-019,SUCHITEPEQUEZ,MAZATENANGO,"INSTITUTO PRIVADO ""PAULO FREIRE""",7A. AVENIDA 8-15 ZONA 1,47335125,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,ANDREA ESPERANZA LARES LÓPEZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ
10-01-0276-45,10-018,SUCHITEPEQUEZ,MAZATENANGO,"INSTITUTO TECNICO PRIVADO ""JOSE ORTEGA Y GASSET""",2DA. AVENIDA 1-37 ZONA 2 COLONIA ACEITUNO,35153409,NATALI XIOMARA DIAZ BARRIOS DE FIGUEROA,CLAUDIA NOHEMI GUZMÁN MARTÍNEZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ
10-01-0279-45,10-018,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO CENTRO DE ESTUDIOS INTEGRALES,1A. CALLE BARRIO LA ESPERANZA ZONA 2,59797134,NATALI XIOMARA DIAZ BARRIOS DE FIGUEROA,LINDA MARIELOS DE LEÓN BOLAÑOS,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ
10-01-0288-45,10-018,SUCHITEPEQUEZ,MAZATENANGO,"COLEGIO PRIVADO MIXTO ""SANTA MARIA DEL CAMINO""",1A. CALLE 1-33 ZONA 1,79385728,NATALI XIOMARA DIAZ BARRIOS DE FIGUEROA,CARLOS ROLANDO FLORES SARDÁ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ
10-01-0290-45,10-018,SUCHITEPEQUEZ,MAZATENANGO,COMPLEJO EDUCATIVO BILINGUE DEL SUR OCCIDENTE,FINCA EL DELIRIO KILOMETRO 157 DE LA RUTA CA-2,78723848,NATALI XIOMARA DIAZ BARRIOS DE FIGUEROA,JOSUÉ DANIEL MANCIO RAMÍREZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ
10-01-0295-45,10-018,SUCHITEPEQUEZ,MAZATENANGO,"INSTITUTO PRIVADO MIXTO ""JOSE ERNESTO MONZON""",2A. AVENIDA FINAL NORTE 1-27 ZONA 1,78718805,NATALI XIOMARA DIAZ BARRIOS DE FIGUEROA,MANUEL DE JESÚS MORALES ALVAREZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ
10-01-0304-45,10-018,SUCHITEPEQUEZ,MAZATENANGO,CENTRO INTEGRAL EMPRESARIAL POR MADUREZ CIEM,4A. CALLE 2-23 ZONA 1,78724489,NATALI XIOMARA DIAZ BARRIOS DE FIGUEROA,EDGAR MISAEL CHUVAC BOJ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ
10-01-0310-45,10-019,SUCHITEPEQUEZ,MAZATENANGO,"COLEGIO PRIVADO MIXTO ""LICEO MAZATECO""",6A. AVENIDA 2-21 ZONA 1,58602635,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,SANDRY ZIOMARA MANCIO MÉNDEZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ
10-01-0317-45,10-018,SUCHITEPEQUEZ,MAZATENANGO,"COLEGIO PRIVADO MIXTO DE LIDERAZGO ""ILAG""",4A. AVENIDA 1-54 ZONA 2 COLONIA ACEITUNO,33422295,NATALI XIOMARA DIAZ BARRIOS DE FIGUEROA,MARIO ALBERTO ARRIAGA AVILA,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ
10-01-0326-45,10-018,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO BILINGUE STEWART¨S,1A. CALLE FINAL 1-00 ZONA 3 LOTIFICACION RAMIREZ,41066503,NATALI XIOMARA DIAZ BARRIOS DE FIGUEROA,VILSER JOSVIN RAMÍREZ ROBLES,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ
10-01-0330-45,10-018,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO PRIVADO MIXTO ROSARIO,2A. AVENIDA 4-84 ZONA 1,51591615,NATALI XIOMARA DIAZ BARRIOS DE FIGUEROA,CARLOS ALBERTO SARDÁ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ
10-01-0331-45,10-018,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO LATINOAMERICANO GOSPEL,12 CALLE 4-45 ZONA 1,77911907,NATALI XIOMARA DIAZ BARRIOS DE FIGUEROA,CLAUDIA ROSEMARY FIGUEROA XICAY,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ
10-01-0340-45,10-019,SUCHITEPEQUEZ,MAZATENANGO,"COLEGIO PRIVADO MIXTO ""GALILEO GALILEI""",1A. AVENIDA SUR FINAL 12-70 ZONA 2,41400699,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,BRYAN JOÉ CALDERÓN ALBERTO,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ
10-01-0344-45,10-018,SUCHITEPEQUEZ,MAZATENANGO,"COLEGIO PRIVADO MIXTO ""EL BOSQUE""","1A. CALLE ENTRE 1A. Y 2A. AVENIDA ZONA 1, COLONIA OBREGON",50031816,NATALI XIOMARA DIAZ BARRIOS DE FIGUEROA,JULIA ESTER QUIROA CAMPAGNIAC,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ
10-01-0345-45,10-018,SUCHITEPEQUEZ,MAZATENANGO,"COLEGIO PARTICULAR MIXTO ""MUNDO INTERACTIVO""",4A. AVENIDA 1-05 ZONA 4 CANTON EL PORVENIR,47703766,NATALI XIOMARA DIAZ BARRIOS DE FIGUEROA,ANITA ROSALBA DOMÍNGUEZ BÁMACA,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ
10-01-0348-45,10-019,SUCHITEPEQUEZ,MAZATENANGO,"COLEGIO PRIVADO MIXTO ""LICEO DAVINCIANO""","RURALES 1 CALLE FINAL, CANTON SAN BENITO",37627111,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,SORAYA BEATRIZ LÒPEZ CORONADO,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ
10-01-0349-45,10-019,SUCHITEPEQUEZ,MAZATENANGO,"COLEGIO PRIVADO MIXTO ""LICEO DAVINCIANO""","RURALES 1 CALLE FINAL, CANTON SAN BENITO",3762711,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,SORAYA BEATRIZ LÒPEZ CORONADO,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ
10-01-0357-45,10-019,SUCHITEPEQUEZ,MAZATENANGO,"COLEGIO ""INNOVACIÓN TECNOLOGICA""","1A. CALLE ENTRE 1A. Y 2A. AVENIDA ZONA 1, COLONIA OBREGÓN",55974970,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,NANCY ELIZABETH BARRERA CASTAÑEDA,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ
