CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
08-06-0048-41,08-020,TOTONICAPAN,SANTA MARIA CHIQUIMULA,COPB ANEXO A EORM,"PARAJE PATZAC II, ALDEA RACANA",33747813,JORGE ABRAHAM YAX PEREZ,EVELYN ADELINA MEJIA LEON,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
08-06-0049-41,08-019,TOTONICAPAN,SANTA MARIA CHIQUIMULA,COPB ANEXO A EORM,PARAJE XESIQUEL,55228531,MAURICIO OSORIO TZUNUX,MARÍA MARIELA PÚ TULUXAN,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
08-06-0050-41,08-019,TOTONICAPAN,SANTA MARIA CHIQUIMULA,COPB ANEXO A EORM,"PARAJE XELQUETA, ALDEA RACANA",57660370,MAURICIO OSORIO TZUNUX,ROSALIA PU TULUXAN,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
08-06-0051-41,08-019,TOTONICAPAN,SANTA MARIA CHIQUIMULA,COPB ANEXO A EORM,"PARAJE CHUISIGUAN CHICASTRO, ALDEA PATZAM",57012207,MAURICIO OSORIO TZUNUX,JULIO ESTUARDO TZUL VÁSQUEZ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
08-06-0052-41,08-019,TOTONICAPAN,SANTA MARIA CHIQUIMULA,COPB ANEXO A EORM,"PARAJE CHI PU, ALDEA PATZAM",40911115,MAURICIO OSORIO TZUNUX,IRMA DARIA CUYUCH SEN,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
08-06-0059-41,08-019,TOTONICAPAN,SANTA MARIA CHIQUIMULA,COPB ANEXO A EORM,"PARAJE CHUIMUMUZ, ALDEA XESANA",45622993,MAURICIO OSORIO TZUNUX,AUGUSTO OTONIEL CHACAJ JOJ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
08-06-0062-41,08-019,TOTONICAPAN,SANTA MARIA CHIQUIMULA,CENTRO EDUCATIVO FE Y ALEGRIA NO. 49 MYRNA MACK,SANTA MARIA CHIQUIMULA,56945380,MAURICIO OSORIO TZUNUX,FELIPE DE JESÚS TZUNÚN ALVARADO,PREPRIMARIA BILINGUE,PRIVADO,URBANA,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
08-06-0068-41,08-019,TOTONICAPAN,SANTA MARIA CHIQUIMULA,COPB,"PARAJE PAXOTAJA, ALDEA XESANA",40376494,MAURICIO OSORIO TZUNUX,JUAN ENRIQUE LUX PÚ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
08-06-0071-41,08-020,TOTONICAPAN,SANTA MARIA CHIQUIMULA,COPB,PARAJE XECAQUIX ALDEA XECAJÁ,32499631,JORGE ABRAHAM YAX PEREZ,ALBA LIZETH CRISTÓBAL CITALÁN,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
08-06-0077-41,08-019,TOTONICAPAN,SANTA MARIA CHIQUIMULA,COPB ANEXA A EORM,"CASERIO CHITUM, PARAJE CHIAJ, ALDEA PATZAM",55573605,MAURICIO OSORIO TZUNUX,ANDRÉS OSORIO LUX,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
08-06-0130-41,08-019,TOTONICAPAN,SANTA MARIA CHIQUIMULA,COPB ANEXO A EORM,"PARAJE CHUILACRUZ, ALDEA RACHO",50101271,MAURICIO OSORIO TZUNUX,SABINA MARICELA GUTIÉRREZ CUÁ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
08-06-0301-41,08-019,TOTONICAPAN,SANTA MARIA CHIQUIMULA,COPB ANEXA A EOUM MARIO MENDEZ MONTENEGRO,CANTON CENTRO,56772046,MAURICIO OSORIO TZUNUX,MARCOS OSORIO TUM,PREPRIMARIA BILINGUE,OFICIAL,URBANA,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
08-06-0302-41,08-019,TOTONICAPAN,SANTA MARIA CHIQUIMULA,COPB ANEXO A EORM,ALDEA RACANA,,MAURICIO OSORIO TZUNUX,LIDIA SILVERIA SOCH BULUX,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
08-06-0303-41,08-019,TOTONICAPAN,SANTA MARIA CHIQUIMULA,COPB ANEXO A EORM,ALDEA EL RANCHO,42237692,MAURICIO OSORIO TZUNUX,SANTOS ALBERTO LÓPEZ SAY,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
08-06-0304-41,08-020,TOTONICAPAN,SANTA MARIA CHIQUIMULA,COPB ANEXO A EORM,ALDEA CHUACHITUJ,57860187,JORGE ABRAHAM YAX PEREZ,CARLOS HUMBERTO TZUL CUTZ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
08-06-0305-41,08-020,TOTONICAPAN,SANTA MARIA CHIQUIMULA,COPB ANEXO A EORM MARIA LUISA BELTRANENA,PARAJE PANSAC ALDEA CHOACORRAL,46798095,JORGE ABRAHAM YAX PEREZ,MAGDA ODILIA LEÓN CASTRO,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
08-06-0306-41,08-020,TOTONICAPAN,SANTA MARIA CHIQUIMULA,COPB ANEXO A EORM,ALDEA CASA BLANCA,51748848,JORGE ABRAHAM YAX PEREZ,PEDRO OSORIO CAC,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
08-06-0307-41,08-020,TOTONICAPAN,SANTA MARIA CHIQUIMULA,COPB ANEXO A EORM,PARAJE LEON ALDEA XECACHELAJ,40240623,JORGE ABRAHAM YAX PEREZ,ROBERTO LEOPOLDO ZAPETA CUA,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
08-06-0308-41,08-019,TOTONICAPAN,SANTA MARIA CHIQUIMULA,COPB ANEXO A EORM,PARAJE CHUAQUISIS ALDEA EL RANCHO,48430927,MAURICIO OSORIO TZUNUX,PEDRO BASILIO MAZARIEGOS CHAN,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
08-06-0309-41,08-020,TOTONICAPAN,SANTA MARIA CHIQUIMULA,COPB ANEXO A EORM,PARAJE CHUISACTOL CANTON CENTRO,51158501,JORGE ABRAHAM YAX PEREZ,LUCIANA JENOVEVA LUX IXCOTEYAC,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
08-06-0311-41,08-020,TOTONICAPAN,SANTA MARIA CHIQUIMULA,COPB ANEXO A EORM,ALDEA CHUICACA,49308156,JORGE ABRAHAM YAX PEREZ,GLORIA MAGDALENA VÁSQUEZ ROSALES,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
08-06-0312-41,08-019,TOTONICAPAN,SANTA MARIA CHIQUIMULA,COPB ANEXO A EORM,ALDEA XESANA,51922769,MAURICIO OSORIO TZUNUX,JOEL MIGUEL UZ CHIVALÁN,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
08-06-0313-41,08-020,TOTONICAPAN,SANTA MARIA CHIQUIMULA,COPB ANEXO A EORM,ALDEA XECACHELAJ,57495047,JORGE ABRAHAM YAX PEREZ,LUIS NORBERTO TÍU TERRAZA,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
08-06-0314-41,08-019,TOTONICAPAN,SANTA MARIA CHIQUIMULA,COPB ANEXO A EORM,ALDEA PATZAM,,MAURICIO OSORIO TZUNUX,OMAR FRANCISCO LEON PU,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
08-06-0315-41,08-020,TOTONICAPAN,SANTA MARIA CHIQUIMULA,COPB ANEXO A EORM,PARAJE XEJUYUB ALDEA CHUACORRAL,59282310,JORGE ABRAHAM YAX PEREZ,PEDRO ISAÍAS GARCÍA VÁSQUEZ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
