0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
12-04-0162-41,12-132,SAN MARCOS,COMITANCILLO,COPB ANEXA A EORM,CASERIO LOS BUJES,47751450,FREDY ARMANDO FELICIANO GABRIEL,JUAN FRANCISCO LORENZO TÉMAJ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-04-0163-41,12-060,SAN MARCOS,COMITANCILLO,COPB ANEXA A EORM,ALDEA TOJCHECHE,45317653,VICTOR MANUEL AGUILON CRISOSTOMO,WÁLTER EFRAÍN AGUSTÍN TOMÁS,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-04-0164-41,12-132,SAN MARCOS,COMITANCILLO,COPB ANEXA A EORM,CASERIO IXMOCO,,FREDY ARMANDO FELICIANO GABRIEL,EDGAR ROMEO MATÍAS SALVADOR,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-04-0165-41,12-128,SAN MARCOS,COMITANCILLO,COPB ANEXA A EORM,ALDEA TUICHILUPE,30051651,FRANCISCO JAVIER JUAREZ TEMAJ,ROMÉ SÁNCHEZ AGUSTIN GABRIEL,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-04-0166-41,12-126,SAN MARCOS,COMITANCILLO,COPB ANEXA A EORM,ALDEA TUIXOQUEL,45821110,CESAR GONZALO GARCÍA FELICIANO,ANABELA CARDONA RAMÍREZ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-04-0167-41,12-060,SAN MARCOS,COMITANCILLO,COPB ANEXA A EORM,CASERIO QUEXLEMUJ,,VICTOR MANUEL AGUILON CRISOSTOMO,ELVIA CLEMENTINA AGUSTÍN SALVADOR,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-04-0168-41,12-128,SAN MARCOS,COMITANCILLO,COPB ANEXA A EORM,ALDEA EL DURAZNAL,30676551,FRANCISCO JAVIER JUAREZ TEMAJ,MARIO ANIBAL FÉLIX CORONADO,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-04-0169-41,12-132,SAN MARCOS,COMITANCILLO,COPB ANEXA A EORM,ALDEA AGUA TIBIA,53628559,FREDY ARMANDO FELICIANO GABRIEL,ISRAEL CRISÓSTOMO AGUILÓN,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-04-1153-41,12-132,SAN MARCOS,COMITANCILLO,CPPB ANEXA A EPUM COLEGIO 'JUAN DIEGO',2A. AVENIDA 5-84 ZONA 1,48742903,FREDY ARMANDO FELICIANO GABRIEL,JUANA FLORINDA PÉREZ CORONADO,PREPRIMARIA BILINGUE,PRIVADO,URBANA,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-04-1154-41,12-126,SAN MARCOS,COMITANCILLO,COPB ANEXA A EORM,CASERIO BUENA VISTA BACCHUC,49602914,CESAR GONZALO GARCÍA FELICIANO,ALFREDO LÓPEZ TÉMAJ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
