0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
07-01-0413-41,07-001,SOLOLA,SOLOLA,COPB ANEXO A EORM,"CASERÍO SAN ISIDRO, CANTÓN SACSIGUÁN",34371679,BENJAMÍN ELÍAS IXCAMPARIC SOSA,ANA MARÍA CHIROY SOTOY,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0414-41,07-001,SOLOLA,SOLOLA,COPB ANEXO A EORM,BARRIO SAN BARTOLO,77625200,BENJAMÍN ELÍAS IXCAMPARIC SOSA,MARCO VINICIO ZELADA GIRÓN,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0415-41,07-001,SOLOLA,SOLOLA,COPB ANEXO A EORM,"CASERIO MONTE MERCEDES, CANTON SACSIGUAN",41655665,BENJAMÍN ELÍAS IXCAMPARIC SOSA,ANTONIO GASPAR ESTEBAN,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0416-41,07-001,SOLOLA,SOLOLA,COPB ANEXO A EORM,ALDEA SAN JORGE LA LAGUNA,56216204,BENJAMÍN ELÍAS IXCAMPARIC SOSA,ELSA LEONOR DE LEÓN CORTÉZ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0417-41,07-003,SOLOLA,SOLOLA,COPB ANEXO A EORM,"CASERIO EL BARRANCO, CANTON EL TABLON",47050524,VÍCTOR CHUMIL CHIROY,HEIDI YOHANA CHOY BOCEL,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0418-41,07-001,SOLOLA,SOLOLA,COPB ANEXO A EORM,BARRIO EL CALVARIO CASERIO NUEVA ESPERANZA,55124889,BENJAMÍN ELÍAS IXCAMPARIC SOSA,CATALINA ESPERANZA NATARENO PAREDES,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0419-41,07-001,SOLOLA,SOLOLA,COPB ANEXO A EOUM SANTA TERESITA,6A AVE. 13-60 ZONA 1 BARRIO EL CARMEN,77621990,BENJAMÍN ELÍAS IXCAMPARIC SOSA,MARCELO JIATZ CHIROY,PREPRIMARIA BILINGUE,OFICIAL,URBANA,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0420-41,07-003,SOLOLA,SOLOLA,COPB ANEXO A EORM,"CASERIO LOS MORALES, ALDEA EL TABLON",37624609,VÍCTOR CHUMIL CHIROY,PEDRO ANTONIO AJCALÓN PECHER,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0452-41,07-003,SOLOLA,SOLOLA,COPB ANEXO A EORM,"CASERÍO CIPRESALES, CANTÓN XAJAXAC",47182983,VÍCTOR CHUMIL CHIROY,CÁRMEN CUC POCOP,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0453-41,07-003,SOLOLA,SOLOLA,COPB ANEXO A EORM,CASERIO VASCONCELOS ALDEA XAJAXAC,42101941,VÍCTOR CHUMIL CHIROY,SANTIAGO PANJOJ TUY,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0454-41,07-003,SOLOLA,SOLOLA,COPB ANEXO A EORM,"CASERÍO CENTRAL, CANTON XAJAXAC",56323188,VÍCTOR CHUMIL CHIROY,MARVIN EDUARDO LÓPEZ URÍZAR,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0455-41,07-004,SOLOLA,SOLOLA,COPB ANEXO A EORM,"CASERÍO COOPERATIVA, ALDEA CHAQUIJYÁ",42905185,VÍCTOR MIGUEL MENCHÚ MENCHÚ,PEDRO ROBERTO SALOJ PABLO,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0456-41,07-004,SOLOLA,SOLOLA,COPB ANEXO A EORM,"CASERIO CENTRAL, ALDEA CHAQUIJYA",54892098,VÍCTOR MIGUEL MENCHÚ MENCHÚ,CRISTÓBAL TOC PANJOJ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-0503-41,07-002,SOLOLA,SOLOLA,COPB ANEXO A EORM,"CASERIO PUJUJILITO, ALDEA PUJUJIL II",52969051,CARLOS RIGOBERTO POS TUY,MARIA OFELIA GUARCAX VICENTE,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-2070-41,07-002,SOLOLA,SOLOLA,COPB ANEXO A EORM,"CASERIO XALAMA, ALDEA PIXABAJ",58801710,CARLOS RIGOBERTO POS TUY,ADONIAS MARINO TOHOM SACUJ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
07-01-2202-41,07-003,SOLOLA,SOLOLA,COPB ANEXO EORM,"CASERIO EL POTRERO, CANTON EL TABLON",33416865,VÍCTOR CHUMIL CHIROY,FAUSTO TOMAS YAXON POZ,PREPRIMARIA BILINGUE,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SOLOLÁ
