CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
13-25-1108-43,13-056,HUEHUETENANGO,SAN SEBASTIAN COATAN,EORM,ALDEA XEEN,46133464,IGNACIO MATEO IGNACIO,DAVID EDUARDO COTA,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-25-1109-43,13-056,HUEHUETENANGO,SAN SEBASTIAN COATAN,EORM,ALDEA QUEJNA,57065106,IGNACIO MATEO IGNACIO,PAULA VERÓNICA DIEGO CAMPOSECO,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-25-1110-43,13-056,HUEHUETENANGO,SAN SEBASTIAN COATAN,EORM,ALDEA UCACHOJ,40627172,IGNACIO MATEO IGNACIO,CARLOS ROLANDO RAMÍREZ DOMINGO,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-25-1111-43,13-056,HUEHUETENANGO,SAN SEBASTIAN COATAN,EORM,ALDEA JUCUP,45276468,IGNACIO MATEO IGNACIO,MAURO FEDERICO GARCÍA GASPAR GASPAR,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-25-1112-43,13-056,HUEHUETENANGO,SAN SEBASTIAN COATAN,EORM,ALDEA YALANCULIZ,40444527,IGNACIO MATEO IGNACIO,MANUEL DE JESÚS ESTEBAN LÓPEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-25-1113-43,13-056,HUEHUETENANGO,SAN SEBASTIAN COATAN,EORM,ALDEA BILTAC,,IGNACIO MATEO IGNACIO,NELSON LEONARDO SEBASTIÁN PEDRO,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-25-1114-43,13-042,HUEHUETENANGO,SAN SEBASTIAN COATAN,EORM,ALDEA QUIQUILUM,58959599,GLADÍS ARACELY SIMÓN FRANCISCO,ORLANDO RIGOBERTO SEBASTIÁN DOMINGO,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-25-1115-43,13-056,HUEHUETENANGO,SAN SEBASTIAN COATAN,EORM,ALDEA LOLBATZAM,49449858,IGNACIO MATEO IGNACIO,CANDELARIO DE JESÚS HERNÁNDEZ JIMÉNEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-25-1116-43,13-056,HUEHUETENANGO,SAN SEBASTIAN COATAN,EORM,ALDEA JOLOMTENAM I,30460882,IGNACIO MATEO IGNACIO,CATARINA DIONICIA SÁNCHEZ FELIPE,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-25-1421-43,13-056,HUEHUETENANGO,SAN SEBASTIAN COATAN,EORM,ALDEA YICHUCUM,,IGNACIO MATEO IGNACIO,VICTOR YOVANI DIAZ MONTEJO,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
